"Book ID / ISBN","Author","Title","Category","Price(฿)"
"42699","Allison, Peter ","How to Walk a Puma / Allison, Peter ","Travel","220"
"4217","Anderson, Tom","Chasing Dean","Travel","220"
"47248","Ann, Sarah","Diving in Indonesia/Ann, Sarah","Travel","350"
"47249","Ann, Sarah","Diving in Indonesia/Ann, Sarah","Travel","350"
"47394","Ash, Niema","Flight of the Wind Horse / Ash, Niema","Travel","170"
"39573","Attenborough, David","Living, The","Travel","190"
"41271","AZ","London Mini Street Atlas","Travel","120"
"1230","Bates, Walter Henry","In The Heart Of The Amazon Forest","Travel","180"
"46855","Bayley, John","Elegy of Iris / Bayley, John","Travel","190"
"4110","Begelman, Mitchell","Turn Right at Orion: Travels Through the Cosmos","Travel","240"
"4144","Bell, Gavin","Somewhere Over the Rainbow: Travels in South Africa","Travel","220"
"42413","Bezruchka, Stephen ","Trekking in Nepal: A Traveler's Guide / Bezruchka, Stephen ","Travel","190"
"5283","Bidari, Basanta","Lumbini: A Haven of Sacred Refuge","Travel","240"
"7888","Biddlecombe, Peter","Around the World - On Expenses","Travel","190"
"1292","Bird, Isabella","Adventures In The Rocky Montains","Travel","120"
"1382","Bird, Isabella","Adventures In The Rocky Montains","Travel","120"
"4248","Bird, Isabella","Adventures in the Rocky Mountains (Penguin Great Journeys)","Travel","90"
"37395","Blatchford, Barbara & , Catriona","Great Walks: The Downs And Weald","Travel","290"
"48195","Boulton, Susie ","Venice and the Veneto/ Boulton, Susie ","Travel","190"
"45120","Bowden, David ","Enchanting Bali and Lombok (Enchanting Asia) / Bowden, David ","Travel","220"
"45121","Bowden, David ","Enchanting Bali and Lombok (Enchanting Asia) / Bowden, David ","Travel","220"
"4242","Branson, Sam","Arctic Diary: Surviving on Thin Ice","Travel","220"
"4152","Brokken, Jan","Jungle Rudy","Travel","220"
"46966"," Bryson, Bill","A Walk in the Wood/  Bryson, Bill","Travel","190"
"48196","Bryson, Bill","Life and time of yhe thunderbolt kid, The/ Bryson, Bill","Travel","190"
"33433","Bryson, Bill","Lost Continent, The","Travel","170"
"48752","Bryson, Bill","Made In America / Bryson, Bill","Travel","170"
"40770","Bryson, Bill","Notes From A Small Island","Travel","170"
"4228","Buckley, Martin","Absolute Altitude: A Hitch-hiker's Guide to the Sky","Travel","170"
"34780","Bumiller, Elisabeth","May You be the Mother of a Hundred Sons","Travel","220"
"46885","Burke, Andrew ","Bangkok / Burke, Andrew ","Travel","270"
"4171","Burrows, Tess","Cry from the Highest Mountain","Travel","190"
"4211","Butcher, Tim","Blood River","Travel","240"
"33509","Cady, Michael","Book Of London, The","Travel","190"
"4039","Caidan, An","Travel Guide to Tibet of China","Travel","190"
"4177","Caufield, Catherine","In the Rainforest (Picador Books)","Travel","170"
"4098","Chase, Owen","Wreck Of The Whaleship ""Essex"": A First-Hand Account Of One Of History's Most Extraordinary Maritime Disasters, The","Travel","190"
"28787","Chase, Owen","Wreck Of The Whaleship Essex, The","Travel","190"
"28788","Chase, Owen","Wreck Of The Whaleship Essex, The","Travel","170"
"28786","Chase, Owen","Wreck Of The Whaleship Essex, The / Chase, Owen","Travel","190"
"48880","Chase, Owen","Wreck of the Whaleship Essex, The / Chase, Owen","Travel","170"
"115","Chatwin, Bruce","In Patagonia","Travel","150"
"26648","Chatwin, Bruce","In Patagonia (Picador Books)","Travel","120"
"33068","Chatwin, Bruce","Songlines, The","Travel","190"
"36868","Chatwin, Bruce","Songlines, The","Travel","190"
"45438","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45443","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45445","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45446","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45453","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45454","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"45455","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"48805","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"48806","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"48807","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"48884","Chatwin, Bruce","Songlines, The / Chatwin, Bruce","Travel","190"
"27195","Chia, Mantak","Darkness Technology","Travel","190"
"35868","Chiasson, Paul","Island Of Seven Cities, The","Travel","190"
"43229","Childress, David Hatcher","Lost Cities of China, Central Asia and India (The Lost City Series) / Childress, David Hatcher","Travel","240"
"18500","Chowdhury, Bernie","Last Dive: A Father And Son's Fatal Descent Into The Ocean's Depths","Travel","240"
"34626","Clarke, Stephen","Merde Happens","Travel","150"
"47525","Clarkson","On Cars / Clarkson","Travel","190"
"34351","Clarkson, Jeremy","And Another Thing (Ted Smart): The World According to Clarkson Volume Two","Travel","190"
"4167","Clegg, Brian","Complete Flier's Handbook: The Essential Guide To Successful Air Travel, The","Travel","170"
"38384","Collins, Matthew","Across Canada with the Boys and Three Grannies","Travel","170"
"4042","Condon, Sean","Sean and David's Long Drive","Travel","190"
"3972","Connway, Jill Ker","Road From Coorain, The","Travel","220"
"1181","Cook, James","Hunt For The Southern Continent","Travel","120"
"1182","Cook, James","Hunt For The Southern Continent","Travel","120"
"18007","De La Perriere, Renaut-Brac","Eternal Rangoon:Contemporary Portrait Of Timeless City","Travel","190"
"1143","De Vaca, Cabeza","Shipwrecked Men, The","Travel","120"
"48220","Dew, Josie","Wind In My Wheels: Travel Tales from the Saddle, The/ Dew, Josie","Travel","170"
"35997","Dickey, Christopher","Expats: Travels in Arabia, from Tripoli to Teheran","Travel","190"
"7401","Doughty, Andrew","Ultimate Kauai Guidebook: Kauai Revealed, The","Travel","150"
"35238","Downie, David","Paris to the Pyrenees: A Skeptic Pilgrim Walks the Way of Saint James","Travel","290"
"13251","Edwards-Jones, Imgen","Air Babylon","Travel","190"
"34201","Elliot, Jason","Mirrors of the Unseen: Journeys in Iran","Travel","290"
"39390","Elliot, Jason","Unexpected light, An","Travel","190"
"38387","Enfield, Edward","Dawdling by the Danube: With Journeys in Bavaria and Poland","Travel","190"
"1050","Equiano, Olaudah","Sold As A Alave","Travel","120"
"932","Evans, Polly","Kiwis Might Fly","Travel","190"
"46478","Explorer","UAE Off-Road / Explorer","Travel","390"
"3989","Eyles, Carlos","Blue Edge, The","Travel","170"
"4025","Fallowell, Duncan","To Noto: Or London to Sicily in a Ford","Travel","190"
"36743","Farrell, Nigel","A Place in France: an Indian Summer: TV Tie-in","Travel","150"
"5298","Feng, Jun","Time for celebration","Travel","290"
"41931","Fielder, Andrew","Windsor, Eton and the Neighbourhood  / Fielder, Andrew","Travel","150"
"4398","Fitzgerald, Mary Anne","My Warrior Son","Travel","220"
"48404"," Fizil, Eva","Hungary/ Fizil, Eva","Travel","240"
"39509","Frater, Alexander","Chasing the Monsoon","Travel","150"
"34333","Fredston, Jill","Snowstruck: In the Grip of Avalanches","Travel","240"
"38247","Fry, Plantagenet Somerset","Beautiful Britain","Travel","190"
"29516","Garland, Alex","Weekenders: Travels In The Heart Of Africa, The","Travel","190"
"47900","Gen, Endo ","Diversifying Retail and Distribution in Thailand/ Gen, Endo ","Travel","290"
"39386","Gimlette, John","At The Tomb Of The Inflatable Pig","Travel","220"
"34105","Glass, Leonie","France 2002 (Charming Small Hotel Guides)","Travel","190"
"4235","Gleeson, Janet","Arcanum","Travel","240"
"45904","Gorman, Dave","America Unchained / Gorman, Dave","Travel","170"
"40538","Goullart, Peter","Forgotten Kingdom","Travel","220"
"34723","Grant, Russell","Real Counties Of Britain, The","Travel","240"
"2923","Gunn, Robin Jones; Nentwig, Wendy Lee","Departures: Now Boarding at Gate 10 / Please Pick up the White Courtesy Phone / in the Event of a Water Landing (Christy Miller)","Travel","190"
"3992","Hall, Lincoln","Dead Lucky","Travel","170"
"46041","Hanlon, Redmond O'","Congo Journey / Hanlon, Redmond O'","Travel","240"
"48898","Hanlon, Redmond O'","Congo Journey / Hanlon, Redmond O'","Travel","240"
"48899","Hanlon, Redmond O'","Congo Journey / Hanlon, Redmond O'","Travel","240"
"34272","Hargreave, Oliver","Exploring Phuket & Phi Phi: From Tin to Tourism (Odyssey Illustrated Guides)","Travel","290"
"4164","Hawes, Annie","Extra Virgin: Amongst the Olive Groves of Liguria","Travel","190"
"4051","Hawes, Annie","Ripe for the Picking","Travel","220"
"16720","Hawes, Annie","Ripe for the Picking","Travel","170"
"35178","Hawes, Annie","Ripe for the Picking.","Travel","220"
"4101","Hawks, Tony","One Hit Wonderland","Travel","220"
"45093","Heiney, Paul ","Last Man Across the Atlantic, The / Heiney, Paul ","Travel","170"
"47895","Hoskin, John ","Thai World : Temples, Tattoos and Other Cultural Encounters/ Hoskin, John ","Travel","240"
"3976","Hughes, Simon","Yakking Around The World","Travel","190"
"29910","Humboldt, Alexander von","Jaguars and Electric Eels","Travel","120"
"31164","Humboldt, Alexander von","Jaguars and Electric Eels","Travel","120"
"16814","Humphreys, Neil","Scribbles from the Same Island","Travel","120"
"20172","Jacobson, Matt; Visakay, Frank","Adventure Cambodia: An Explorer's Travel Guide","Travel","150"
"20173","Jacobson, Matt; Visakay, Frank","Adventure Cambodia: An Explorer's Travel Guide","Travel","150"
"43159","Jones, Scott ","Life in the Laugh Lane / Jones, Scott ","Travel","240"
"4128","Joris, Lieve","Lonely Planet Journeys : Mali Blues Travelling to an African Beat","Travel","190"
"38934","Junger, Sebastian","Perfect Storm, The","Travel","190"
"29240","Kalder, Daniel","Lost Cosmonaut","Travel","190"
"889","Kapuscinski, Ryszard","Cobra's Heart, The","Travel","120"
"899","Kapuscinski, Ryszard","Cobra's Heart, The","Travel","120"
"48895","Kapuscinski, Ryszard","Shadow Of The Sun, The / Kapuscinski, Ryszard","Travel","240"
"47283","Kassem, Ken","Coral Triangle, The/ Kassem, Ken","Travel","590"
"47284","Kassem, Ken","Coral Triangle, The/ Kassem, Ken","Travel","590"
"47288","Kassem, Ken","Coral Triangle, The/ Kassem, Ken","Travel","590"
"4203","Kennedy, Douglas","Beyond The Pyramids","Travel","170"
"4204","Kennedy, Douglas","Beyond The Pyramids","Travel","170"
"24764","Kennedy, Douglas","Beyond the Pyramids","Travel","170"
"4205","Kennedy, Douglas","Beyond the Pyramids / Kennedy, Douglas","Travel","150"
"39921","Kepnes, Matt","How to travel the world on $50 a day","Travel","270"
"4397","Kerr, Peter","Thistle Soup (Summersdale travel)","Travel","190"
"46488","King, Dean","Skeletons on the Zahara / King, Dean","Travel","190"
"43135","King, Peter","Curzon's Persia / King, Peter","Travel","240"
"837","Kingsley, Mary","Congo and the Cameroons, The","Travel","120"
"29912","Kingsley, Mary","Congo and the Cameroons, The","Travel","120"
"4145","Kingsley, Mary","Congo And The Cameroons (Penguin Great Journeys), The","Travel","120"
"43687","Kinsman, Juliet ","Mr & Mrs Smith Hotel Collection Italy / Kinsman, Juliet ","Travel","450"
"33900","K. Nydell, Margaret","Understanding Arabs: a Guide for Westerners (The Interact Series)","Travel","150"
"4028","Lamprey, Zane","Three Sheets","Travel","170"
"28597","Lane, Michael","Mad Monks on the Road/a 47,000-Hour Dashboard Adventure-From Paradise, California, to Royal, Arkansas, and Up the New Jersey Turnpike","Travel","170"
"21760","Lester, Meera","Sacred Travels: 275 Places to Find Joy, Seek Solace, and Learn to Live More Fully","Travel","240"
"45234","Lidos and Symi","Full Tourist Guide Rhodes / Lidos and Symi","Travel","190"
"4136","Lindesay, William","Alone on the Great Wall: From the Desert to the Sea","Travel","240"
"47238","Lonely Planet","onely Planet Best of Italy/ Lonely Planet","Travel","350"
"19363","Macdonald, Sarah (edited by)","Come Away with Me","Travel","170"
"34288","Macgregor, Jimmie","Jimmie Macgregor's Scotland","Travel","270"
"38390","MacLean, Rory","Falling for Icarus: A Journey among the Cretans","Travel","170"
"24124","Maconie, Stuart","Pies and Prejudice: In Search of the North","Travel","170"
"40886","Marchant, Ian","Parallel Lines","Travel","150"
"29163","Marks, Howard","Senor Nice","Travel","170"
"45760","Marks, Howard","Senor Nice / Marks, Howard","Travel","240"
"35996","Marsden, Philip","Spirit-Wrestlers, The","Travel","150"
"34633","Martin, Dahris","Among the Faithful","Travel","190"
"37623","Mason, Mark","Walk the Lines: The London Underground, Overground","Travel","190"
"38913","Matthew D. Firestone; Et Al.","Tokyo (Lonely Planet City Guides)","Travel","290"
"39897","Matthiessen, Peter/Porter, Eliot","Tree Where Man Was Born/African Experience","Travel","390"
"462","Mawson, Douglas","Home Of The Blizzard, The","Travel","270"
"43643","Mayhew, Bradley ","Lonely Planet Bhutan / Mayhew, Bradley ","Travel","350"
"39387","Mayle, Peter","Year In Provence, A","Travel","120"
"20299","McCarthy, Pete","McCarthy's Bar: A Journey of Discovery in Ireland (A Lir Book)","Travel","150"
"758","Mccarthy, Pete","Road to McCarthy, The","Travel","220"
"760","McCarthy, Pete","Road to McCarthy, The / McCarthy, Pete","Travel","220"
"42636","McCarthy, Pete","Road to McCarthy, The / McCarthy, Pete","Travel","220"
"9765","Modesitt Jr.","Legacies: The Corean Chronicles Book 1","Travel","220"
"29391","Montgomery, Sy","Journey of the Pink Dolphins: An Amazon Quest","Travel","390"
"4076","Moorehead, Alan","No Room In The Ark","Travel","120"
"4147","Morrison, Hugh","International Scuba Diver: The Essentials of Scuba Theory","Travel","190"
"42749","Murphy, Dallas","Rounding the Horn / Murphy, Dallas","Travel","320"
"36943","Murray-Wakelin, Janette","Running Out of Time","Travel","240"
"34579","Naipaul, V. S.","Turn In The South, A","Travel","220"
"34287","Nathaniel Curzon, George","Curzon's Persia","Travel","240"
"47161","National Geographic Traveler","Thailand / National Geographic Traveler","Travel","290"
"25781","Neillands, Robin","Enchanted Ireland (Exploring the British Isles)","Travel","190"
"4045","Nesbit, Cat","Safari Na Paka","Travel","190"
"4150","Nielsen, Jerri; Vollers, Maryanne","Ice Bound: A Doctor's Incredible Battle for Survival at the South Pole","Travel","240"
"31728","Norman, Geoffrey","Two for the Summit: My Daughte","Travel","190"
"5245","Noyes, Henry","China Born","Travel","170"
"618","O'Brien, Tim","Going After Cacciato","Travel","170"
"36518","O'hagan, Andrew","Weekenders: Adventures In Calcutta","Travel","190"
"25043","O'Hanlon, Redmond","Congo Journey","Travel","190"
"572","O'hanlon, Redmond","Trawler","Travel","190"
"32139","Palin, Michael","Full Circle: A Pacific Journey with Michael Palin","Travel","190"
"32865","Palin, Michael","Full Circle: A Pacific Journey with Michael Palin","Travel","390"
"41860","Palin, Michael","Pole to Pole / Palin, Michael","Travel","190"
"19362","Palin, Michael","Sahara","Travel","170"
"41414","Palin, Michael","Sahara","Travel","290"
"37359","Parma, Christian And Grunwald-Kopec, Renata","Poland Polska","Travel","190"
"4160","Parris, Matthew","Inca Kola: A Traveller's Tale of Peru","Travel","190"
"34895","Parris, Matthew","Inca Kola: A Traveller's Tale of Peru","Travel","170"
"34352","Paterniti, Michael","Driving Mr. Albert: A Trip Across America with Einstein's Brain","Travel","150"
"4084","Piccard, Bertrand","Greatest Adventure: The Balloonists' Own Epic Tale Of Their Round-The-World Voyage., The","Travel","240"
"46873","Pilkington, Karl","Further Adventures of An Idiot Abroad , The/ Pilkington, Karl","Travel","350"
"45348","Pomaret, Francoise","Bhutan / Pomaret, Francoise","Travel","220"
"48223","Poucher, W.A.","Scotland/ Poucher, W.A.","Travel","240"
"43939","Pyle, Ryan / Pyle, Colin","Middle Kingdom Ride, The / Pyle, Ryan / Pyle, Colin","Travel","270"
"32058","Raban, Jonathan","Hunting Mr. Heartbreak (Picador Books)","Travel","190"
"28465","Raban, Jonathan","Old Glory: An American Voyage (Picador Books)","Travel","190"
"4154","Rambali, Paul","In the Cities and the Jungles of Brazil","Travel","190"
"48222","Reader's Digest","In search of Australia and the south pacific/Reader's Digest","Travel","290"
"46193","Reader's Digest","People and Places: In Search of Australia and the South Pacific / Reader's Digest","Travel","150"
"18327","Renaut, Thomas","Eternal Saigon: Contemporary Portrait of a Timeless City (City Heritage)","Travel","190"
"42517","Richardson, Dan ","Rough Guide to Egypt 6, The / Richardson, Dan ","Travel","190"
"41412","Ridgeway, Rick","Below Another Sky","Travel","290"
"41413","Ridgeway, Rick","Below Another Sky","Travel","290"
"36503","Ridgeway, Rick","Big Open: On Foot Across Tibert's Chang Tang","Travel","240"
"4010","Roberts, Ian","Teach Yourself World Cultures: Germany","Travel","240"
"47009","Roberts, Ian","World Culture : Germany/ Roberts, Ian","Travel","240"
"23551","Rock, Tim","Thailand (Lonely Planet Diving And Snorkeling Guides) (2007)","Travel","190"
